order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
35321,3464,300,Paneer Curry,2025-10-23,23:24:48,Cancelled,711.46
35322,1028,52,Paneer Curry,2025-09-02,17:09:43,Completed,1515.27
35323,1947,235,Chicken Biryani,2024-07-25,09:58:20,Completed,1159.98
35324,1138,81,Burger,2025-01-24,04:21:53,Pending,1724.65
35325,2168,67,Pasta,2025-04-26,21:56:03,Pending,664.18
35326,2133,61,Chicken Biryani,2025-09-18,05:16:06,Pending,859.83
35327,756,249,Pizza,2025-12-21,14:08:16,Pending,165.72
35328,3731,36,Dosa,2024-06-15,07:48:39,Pending,1390.19
35329,1535,235,Paneer Curry,2024-07-30,13:51:53,Cancelled,304.47
35330,110,223,Pasta,2024-10-06,14:47:50,Pending,376.57
35331,4643,66,Pasta,2024-11-28,17:06:06,Cancelled,1770.85
35332,2882,231,Chicken Biryani,2024-11-30,10:08:36,Cancelled,1667.58
35333,36,82,Dosa,2026-02-17,19:27:08,Cancelled,348.97
35334,1286,21,Burger,2024-09-19,16:54:25,Completed,1698.21
35335,1718,163,Paneer Curry,2025-10-23,21:45:04,Pending,809.22
35336,137,78,Pizza,2025-09-21,11:01:31,Pending,815.32
35337,4196,76,Pizza,2025-09-25,00:38:09,Cancelled,828.68
35338,3685,45,Chicken Biryani,2025-05-09,23:15:56,Completed,1051.29
35339,4830,170,Pasta,2024-10-18,02:53:45,Completed,293.73
35340,4999,92,Dosa,2025-09-05,05:22:33,Cancelled,1362.39
35341,1103,225,Pasta,2025-06-09,05:56:46,Pending,132.91
35342,2874,183,Fried Rice,2025-03-17,07:51:08,Cancelled,1361
35343,3726,272,Paneer Curry,2025-07-20,15:36:10,Completed,1265.42
35344,2980,188,Pizza,2024-10-30,19:05:13,Cancelled,1393.38
35345,3488,190,Pizza,2024-01-20,03:51:53,Pending,628.35
35346,3609,37,Veg Biryani,2024-08-08,06:39:48,Completed,1872.59
35347,1789,197,Pizza,2024-01-21,20:43:04,Completed,1405.26
35348,2503,132,Veg Biryani,2024-05-19,05:25:41,Pending,1288.36
35349,1257,201,Paneer Curry,2025-11-16,11:54:21,Completed,1763.53
35350,189,201,Pasta,2024-07-08,15:37:27,Pending,1567.68
35351,4825,280,Dosa,2025-08-01,21:24:25,Cancelled,459.41
35352,4828,98,Chicken Biryani,2026-02-21,03:31:34,Pending,132.66
35353,4339,230,Fried Rice,2024-08-19,07:50:38,Completed,929.07
35354,1162,140,Veg Biryani,2024-08-07,12:38:32,Cancelled,1066.47
35355,2024,111,Fried Rice,2025-01-22,07:35:54,Pending,231.78
35356,677,57,Dosa,2025-10-13,16:59:46,Completed,1061.38
35357,3218,197,Dosa,2025-02-13,22:39:42,Completed,1435.64
35358,4774,52,Pizza,2024-05-21,00:22:27,Pending,1767.35
35359,4969,21,Fried Rice,2025-03-18,03:52:50,Pending,969.36
35360,4168,197,Veg Biryani,2025-03-05,09:11:02,Cancelled,1136.03
35361,418,276,Paneer Curry,2024-09-06,05:45:52,Pending,992.61
35362,935,115,Burger,2024-10-20,17:13:31,Pending,452.38
35363,4044,239,Pizza,2024-06-29,02:58:53,Completed,196.12
35364,2747,61,Veg Biryani,2024-04-06,06:32:14,Pending,1987.64
35365,373,210,Burger,2025-07-22,01:52:12,Cancelled,548.97
35366,427,253,Pasta,2024-06-06,09:26:30,Completed,614.76
35367,3192,161,Fried Rice,2024-03-13,08:36:20,Cancelled,407.53
35368,4442,255,Dosa,2025-11-09,12:38:08,Cancelled,1484.45
35369,3210,159,Paneer Curry,2026-01-13,10:31:48,Cancelled,1112.83
35370,2248,12,Pizza,2024-05-11,19:36:53,Completed,599.03
35371,61,150,Burger,2024-09-27,02:38:42,Completed,1865.65
35372,4881,72,Burger,2024-05-01,13:37:37,Completed,1100.93
35373,2054,222,Burger,2025-03-10,16:05:45,Pending,1623.77
35374,2561,23,Dosa,2024-11-02,01:13:38,Completed,237.48
35375,3829,158,Chicken Biryani,2025-01-28,09:31:49,Cancelled,1517.31
35376,3786,68,Pasta,2025-04-27,20:15:58,Cancelled,516.79
35377,3483,73,Chicken Biryani,2025-11-15,05:48:11,Pending,1759.18
35378,2134,108,Chicken Biryani,2024-02-04,01:00:29,Pending,1682.99
35379,3109,166,Veg Biryani,2024-09-14,23:09:54,Pending,995.61
35380,4610,204,Pasta,2024-01-11,17:02:28,Completed,1271.79
35381,2825,290,Burger,2024-08-09,10:06:08,Cancelled,1352.24
35382,2703,244,Dosa,2024-10-29,16:39:01,Cancelled,274.4
35383,687,253,Paneer Curry,2024-03-10,19:55:47,Cancelled,1754.28
35384,2143,140,Dosa,2024-02-05,03:33:25,Pending,911.93
35385,4172,200,Pizza,2024-06-20,06:10:27,Completed,1539.15
35386,2513,246,Chicken Biryani,2026-02-16,17:41:39,Completed,1330.23
35387,2158,226,Paneer Curry,2024-10-05,00:31:13,Pending,855.96
35388,2335,124,Burger,2025-01-05,13:06:15,Pending,744.49
35389,4503,284,Fried Rice,2025-11-03,06:13:00,Pending,531.58
35390,2506,166,Burger,2025-12-22,08:44:35,Pending,1808.69
35391,2096,38,Fried Rice,2025-05-09,03:00:33,Pending,1393.08
35392,4935,184,Fried Rice,2026-01-30,21:35:18,Completed,139.56
35393,2605,148,Fried Rice,2024-12-08,16:28:33,Completed,327.28
35394,559,54,Burger,2026-02-18,21:17:43,Pending,1836.65
35395,2724,231,Dosa,2025-12-04,00:49:54,Completed,1907.86
35396,4824,207,Dosa,2024-06-13,03:09:09,Completed,1441.42
35397,2985,238,Chicken Biryani,2024-10-29,17:44:54,Pending,663.74
35398,991,72,Paneer Curry,2025-06-16,05:54:08,Pending,825.79
35399,4268,82,Burger,2025-03-30,21:15:20,Cancelled,1502.92
35400,4116,187,Chicken Biryani,2026-02-18,11:45:29,Completed,1559.65
35401,250,185,Dosa,2024-08-28,18:48:36,Cancelled,1040.17
35402,1236,130,Pasta,2025-03-22,19:17:58,Cancelled,1754.77
35403,828,78,Dosa,2025-02-06,13:41:10,Completed,875.42
35404,465,101,Veg Biryani,2025-10-10,07:40:31,Completed,1961.95
35405,1107,260,Dosa,2026-02-07,14:14:40,Completed,1925.37
35406,148,272,Pasta,2026-03-01,05:44:00,Completed,1279.54
35407,1845,179,Veg Biryani,2024-08-04,06:24:20,Cancelled,581.09
35408,1312,241,Dosa,2025-12-03,09:41:55,Completed,230.3
35409,1095,170,Burger,2025-11-27,21:55:29,Pending,1797.48
35410,1542,28,Veg Biryani,2025-11-04,07:24:13,Pending,1661.55
35411,2293,33,Pasta,2026-02-04,23:53:34,Cancelled,617.26
35412,2903,161,Paneer Curry,2026-01-13,14:54:26,Completed,174.35
35413,2840,175,Veg Biryani,2024-07-19,17:51:59,Cancelled,1920.75
35414,2246,258,Pizza,2025-05-11,20:58:04,Completed,728.24
35415,1705,44,Pizza,2025-10-02,11:58:05,Completed,185.14
35416,2067,94,Pizza,2024-04-08,16:26:47,Pending,338.36
35417,2148,226,Chicken Biryani,2024-11-05,02:56:31,Pending,1089.77
35418,316,259,Pasta,2025-07-11,02:39:56,Completed,617.69
35419,344,93,Pasta,2025-11-07,21:15:06,Pending,409.52
35420,1802,41,Veg Biryani,2024-08-20,21:57:49,Completed,1844.08
35421,2181,160,Pasta,2026-03-08,04:13:22,Completed,717.98
35422,4488,244,Pizza,2025-06-09,05:15:04,Cancelled,542.41
35423,4373,45,Dosa,2025-06-12,06:48:28,Pending,223.15
35424,1405,197,Fried Rice,2024-08-09,19:45:27,Pending,1297.42
35425,3368,125,Fried Rice,2024-01-31,20:20:28,Cancelled,1389.53
35426,4983,263,Fried Rice,2025-06-28,20:44:07,Completed,1232.1
35427,899,230,Pasta,2025-12-16,21:28:26,Pending,907.75
35428,1724,158,Fried Rice,2026-01-10,06:38:42,Cancelled,1234.93
35429,1420,90,Dosa,2024-06-22,07:31:40,Pending,1505.4
35430,3382,134,Burger,2026-01-14,20:15:32,Completed,756.83
35431,1075,86,Dosa,2026-02-08,03:01:32,Cancelled,1236.86
35432,2947,243,Pizza,2025-01-14,15:00:11,Cancelled,1277.19
35433,2550,147,Dosa,2024-11-11,10:52:12,Pending,1033.04
35434,2148,246,Paneer Curry,2024-11-06,05:10:29,Completed,1194.1
35435,195,31,Pizza,2024-05-08,07:24:23,Pending,721.11
35436,4937,35,Veg Biryani,2024-07-26,11:03:12,Cancelled,1692.9
35437,3541,290,Dosa,2024-02-16,18:27:36,Cancelled,1478.22
35438,1847,156,Veg Biryani,2025-05-30,03:24:28,Completed,1112.05
35439,4337,35,Chicken Biryani,2025-06-30,18:58:32,Cancelled,1505.72
35440,2631,130,Fried Rice,2024-03-19,11:41:50,Pending,1556.09
35441,1063,246,Fried Rice,2024-04-18,22:27:08,Completed,1552.01
35442,745,159,Chicken Biryani,2024-02-14,11:23:24,Completed,1975.36
35443,475,271,Fried Rice,2025-02-03,16:02:32,Completed,1329.59
35444,708,229,Paneer Curry,2024-02-17,20:28:54,Cancelled,1886.56
35445,3363,177,Pasta,2025-03-15,00:50:42,Pending,404.42
35446,3912,153,Veg Biryani,2024-09-24,16:09:07,Pending,1154.15
35447,165,228,Paneer Curry,2024-11-19,03:34:42,Completed,567.6
35448,3384,258,Fried Rice,2025-07-01,13:11:53,Cancelled,272.6
35449,2311,128,Paneer Curry,2026-02-16,14:34:34,Cancelled,1712.99
35450,4820,217,Chicken Biryani,2026-02-25,01:50:13,Pending,1239.74
35451,1682,159,Burger,2025-03-15,19:59:03,Completed,897
35452,410,213,Fried Rice,2026-01-28,05:56:58,Completed,1844.13
35453,597,185,Paneer Curry,2024-09-20,14:01:33,Pending,129.54
35454,1505,16,Veg Biryani,2024-04-15,20:41:03,Pending,200.78
35455,4654,59,Burger,2025-03-22,22:11:29,Cancelled,1788.23
35456,2699,27,Fried Rice,2025-03-23,14:50:45,Completed,888.6
35457,4143,21,Fried Rice,2024-09-13,04:49:35,Pending,223.89
35458,2486,224,Pasta,2024-06-09,01:19:25,Pending,536.42
35459,15,42,Burger,2024-02-09,19:17:36,Pending,1123.23
35460,2372,233,Paneer Curry,2025-11-22,12:49:38,Pending,927.07
35461,2326,80,Dosa,2024-05-16,21:02:16,Pending,1396.03
35462,3271,114,Veg Biryani,2025-09-04,17:59:47,Pending,788.64
35463,2091,99,Fried Rice,2025-04-16,04:02:52,Pending,1681
35464,2907,202,Chicken Biryani,2025-12-25,21:14:59,Pending,1795.68
35465,4207,46,Fried Rice,2024-01-30,19:25:21,Completed,1506.02
35466,2193,171,Pasta,2025-04-17,16:59:34,Completed,273.15
35467,1504,262,Pasta,2024-01-10,21:49:50,Cancelled,1400.74
35468,2004,212,Fried Rice,2024-04-17,15:12:29,Completed,688.93
35469,4366,51,Veg Biryani,2025-02-14,06:24:17,Completed,924.4
35470,366,82,Paneer Curry,2024-04-07,09:14:37,Completed,203.52
35471,1182,2,Pasta,2025-02-23,15:57:59,Pending,1396.13
35472,1280,133,Pizza,2024-05-12,19:11:53,Cancelled,188.26
35473,1124,117,Dosa,2025-03-20,10:44:46,Completed,1970.83
35474,4011,38,Pizza,2025-08-22,09:20:25,Completed,1502.66
35475,2760,64,Pasta,2025-07-27,22:08:57,Completed,1365.72
35476,3776,102,Fried Rice,2024-09-12,01:26:25,Pending,268.46
35477,3562,214,Chicken Biryani,2024-07-11,08:41:11,Pending,1382.06
35478,2963,194,Dosa,2025-08-03,13:59:59,Completed,176.76
35479,3470,40,Fried Rice,2025-12-09,04:42:43,Pending,884.68
35480,616,217,Burger,2025-01-03,20:35:49,Completed,1186.5
35481,256,5,Pizza,2025-05-05,01:29:34,Completed,896.61
35482,572,138,Fried Rice,2024-04-09,23:28:57,Pending,349.8
35483,4521,74,Pasta,2024-10-01,17:25:48,Completed,1038.07
35484,230,154,Dosa,2025-05-31,23:30:21,Pending,357.86
35485,3276,292,Pizza,2025-02-11,16:00:38,Pending,1287.44
35486,1450,189,Veg Biryani,2024-08-08,00:45:02,Cancelled,1544.21
35487,2365,239,Dosa,2024-01-24,12:35:54,Pending,1943.41
35488,4869,20,Pasta,2024-10-08,09:19:13,Cancelled,132.42
35489,2098,6,Dosa,2024-01-12,02:33:31,Completed,954.96
35490,3525,132,Fried Rice,2026-01-01,20:44:08,Completed,1008.41
35491,2917,115,Burger,2025-08-04,10:01:01,Completed,1974.7
35492,118,201,Pasta,2025-05-12,08:25:49,Pending,1438.68
35493,590,124,Paneer Curry,2026-02-21,00:33:45,Cancelled,144.26
35494,4665,267,Fried Rice,2024-05-26,02:29:07,Cancelled,1964.92
35495,2617,276,Veg Biryani,2025-02-23,03:06:52,Pending,468.85
35496,1463,260,Dosa,2025-06-13,00:41:12,Pending,1890.7
35497,1454,82,Burger,2024-03-28,20:56:03,Completed,1460.1
35498,3275,191,Fried Rice,2025-12-13,17:52:55,Pending,1362.94
35499,833,278,Veg Biryani,2026-03-04,13:18:59,Cancelled,1589.69
35500,3717,288,Dosa,2025-08-17,05:10:56,Cancelled,272.06
35501,3153,118,Pasta,2024-01-13,04:32:12,Pending,1501.84
35502,1288,106,Chicken Biryani,2026-01-07,05:11:38,Cancelled,1573.02
35503,2874,53,Chicken Biryani,2024-04-07,04:28:50,Pending,1774.96
35504,1307,121,Pizza,2024-06-25,23:08:52,Cancelled,1228.63
35505,1841,21,Pizza,2025-12-11,23:18:14,Cancelled,804.02
35506,1624,138,Chicken Biryani,2024-07-18,09:16:34,Completed,1414.52
35507,564,128,Burger,2025-11-19,16:29:25,Cancelled,1071.3
35508,781,195,Chicken Biryani,2024-07-16,04:13:01,Pending,716.52
35509,1710,213,Pizza,2025-03-05,10:17:16,Completed,1039.17
35510,1694,242,Pizza,2025-12-06,03:28:20,Cancelled,1006.63
35511,4259,189,Pasta,2024-07-21,17:30:46,Completed,346.2
35512,2263,208,Fried Rice,2024-07-20,02:04:06,Completed,836.79
35513,3827,241,Pizza,2025-11-02,22:24:52,Completed,1520.24
35514,3490,23,Pizza,2024-04-13,10:04:00,Cancelled,1971.81
35515,3563,93,Veg Biryani,2024-06-02,19:05:15,Cancelled,1625.36
35516,4918,18,Fried Rice,2025-08-03,17:40:10,Completed,1292.51
35517,2074,131,Pizza,2025-11-04,13:39:57,Pending,1557.7
35518,2134,69,Fried Rice,2025-03-16,14:51:50,Cancelled,1283.78
35519,4157,221,Chicken Biryani,2024-12-10,07:31:57,Pending,1665.21
35520,3034,197,Pasta,2024-10-27,03:08:28,Cancelled,981.47
35521,3733,76,Dosa,2026-01-21,13:11:50,Completed,1150.16
35522,2662,130,Veg Biryani,2025-06-27,12:38:39,Pending,625.14
35523,3518,246,Pizza,2024-06-17,19:13:03,Cancelled,245.71
35524,3105,224,Chicken Biryani,2025-03-07,17:01:16,Pending,1140.04
35525,732,205,Paneer Curry,2024-06-29,03:40:40,Pending,1485.27
35526,2066,252,Paneer Curry,2024-07-31,08:52:59,Completed,1239.68
35527,3299,276,Dosa,2025-09-14,21:37:56,Pending,1476.83
35528,4824,23,Burger,2024-12-03,10:43:48,Cancelled,379.5
35529,2804,282,Dosa,2024-12-27,22:16:28,Completed,1275.17
35530,4578,221,Burger,2024-07-09,05:40:59,Pending,486.7
35531,2261,195,Chicken Biryani,2025-12-07,16:34:08,Cancelled,1915.43
35532,478,161,Dosa,2025-09-02,13:32:14,Completed,1302.86
35533,3364,80,Chicken Biryani,2025-08-15,03:06:39,Completed,1728.35
35534,2591,175,Chicken Biryani,2025-06-21,10:31:39,Cancelled,1413.76
35535,1649,40,Veg Biryani,2026-01-03,13:23:31,Cancelled,432.68
35536,2482,209,Veg Biryani,2024-07-17,10:58:36,Pending,1082.53
35537,1554,294,Veg Biryani,2024-03-28,10:57:34,Cancelled,366.4
35538,4897,269,Paneer Curry,2024-12-16,20:54:54,Completed,1676.25
35539,3345,157,Chicken Biryani,2025-10-07,09:47:47,Pending,1514.34
35540,4176,99,Paneer Curry,2026-02-04,08:55:25,Pending,1137.91
35541,530,257,Pizza,2024-11-02,14:29:48,Pending,1609.11
35542,4871,11,Pizza,2025-07-10,17:06:09,Cancelled,1778.64
35543,4394,6,Burger,2025-09-29,03:37:41,Completed,542.92
35544,89,229,Fried Rice,2025-10-14,08:46:05,Pending,1578.02
35545,4367,135,Pasta,2025-09-15,10:09:07,Pending,162.48
35546,149,55,Pizza,2025-01-01,16:43:46,Cancelled,1595.88
35547,3010,105,Pasta,2025-05-29,20:10:12,Completed,1876.59
35548,1411,288,Chicken Biryani,2024-05-04,15:09:43,Cancelled,492.68
35549,3658,143,Fried Rice,2026-02-13,20:49:51,Pending,1956.33
35550,4819,151,Chicken Biryani,2024-08-18,00:46:43,Pending,1825.71
35551,1623,262,Pasta,2024-07-16,12:54:43,Pending,1021.24
35552,1541,186,Chicken Biryani,2024-04-14,12:46:54,Cancelled,1887.75
35553,1201,298,Pizza,2024-06-01,03:32:58,Pending,149.42
35554,3189,124,Fried Rice,2026-03-05,01:41:18,Cancelled,378.39
35555,2237,126,Pasta,2025-11-16,15:51:13,Pending,199.12
35556,4820,77,Chicken Biryani,2024-02-22,02:37:08,Completed,1768.16
35557,2245,200,Paneer Curry,2024-12-31,08:23:25,Pending,278.01
35558,887,265,Pasta,2024-08-17,14:35:13,Completed,295.22
35559,3249,91,Pasta,2024-04-24,18:02:20,Cancelled,326.34
35560,1531,241,Dosa,2025-11-29,06:34:31,Pending,398.59
35561,1227,264,Burger,2024-01-14,17:13:00,Pending,452.25
35562,191,266,Paneer Curry,2024-06-08,08:14:02,Completed,1535.25
35563,1292,288,Chicken Biryani,2025-12-25,10:05:38,Completed,582.85
35564,4939,211,Pizza,2024-06-15,23:20:24,Cancelled,1410.33
35565,2697,154,Fried Rice,2025-05-10,23:07:17,Cancelled,336.17
35566,4316,217,Burger,2024-06-18,11:11:29,Cancelled,526.02
35567,1709,206,Dosa,2025-12-09,23:39:04,Cancelled,1453.68
35568,4130,290,Dosa,2024-12-12,00:31:37,Cancelled,658.45
35569,4206,245,Burger,2024-09-27,06:17:03,Completed,1338.88
35570,548,164,Fried Rice,2025-01-07,17:03:40,Pending,1326.55
35571,2215,122,Paneer Curry,2024-06-11,03:50:54,Completed,1051.93
35572,3963,192,Pizza,2024-07-24,17:54:42,Cancelled,664.27
35573,1203,186,Veg Biryani,2024-12-17,22:03:57,Completed,509.83
35574,3608,224,Paneer Curry,2024-07-06,22:11:46,Completed,1688.36
35575,785,272,Fried Rice,2025-03-22,05:20:31,Pending,1394.24
35576,694,112,Pasta,2025-02-14,04:46:54,Cancelled,1957.97
35577,1147,122,Burger,2024-02-11,13:09:04,Cancelled,1462.55
35578,4881,97,Pasta,2025-07-21,18:56:18,Cancelled,1936.87
35579,3514,146,Chicken Biryani,2025-07-15,07:14:59,Cancelled,388.24
35580,1830,147,Veg Biryani,2024-01-29,21:38:34,Cancelled,1223.67
35581,647,251,Burger,2025-07-26,19:55:49,Cancelled,1407.71
35582,3666,159,Fried Rice,2024-03-12,03:11:46,Pending,945.79
35583,1345,260,Fried Rice,2024-05-12,01:57:25,Pending,1153.92
35584,2262,168,Paneer Curry,2024-11-23,18:03:09,Pending,459.47
35585,1159,184,Veg Biryani,2025-05-26,03:19:30,Completed,1391.19
35586,2901,109,Paneer Curry,2024-08-09,09:35:35,Pending,791.04
35587,2422,108,Fried Rice,2024-05-30,19:37:38,Pending,407.26
35588,3448,219,Pasta,2026-03-08,13:53:10,Pending,662.71
35589,739,148,Fried Rice,2025-12-10,06:48:55,Cancelled,1114.45
35590,779,239,Fried Rice,2024-12-28,06:43:21,Completed,409.13
35591,1804,30,Paneer Curry,2024-07-14,17:21:05,Completed,242.94
35592,2405,17,Pizza,2024-04-27,14:25:47,Completed,399.32
35593,215,231,Paneer Curry,2025-02-21,02:18:39,Cancelled,1220.64
35594,1447,151,Pizza,2024-01-05,12:48:05,Cancelled,971.27
35595,2866,45,Paneer Curry,2024-05-15,17:19:29,Completed,1688.34
35596,2353,224,Pizza,2024-05-13,03:15:09,Cancelled,1195.05
35597,87,34,Chicken Biryani,2026-03-11,04:06:35,Completed,240.5
35598,2947,281,Veg Biryani,2024-07-09,22:07:35,Completed,959.34
35599,4327,157,Fried Rice,2025-04-28,03:48:31,Cancelled,1108.14
35600,4764,3,Dosa,2024-08-28,14:11:32,Pending,780.24
35601,3528,92,Paneer Curry,2025-09-10,12:47:33,Completed,1594.35
35602,2528,151,Veg Biryani,2026-01-25,07:13:41,Completed,624.87
35603,2791,4,Chicken Biryani,2024-07-30,01:44:58,Cancelled,867.89
35604,325,272,Fried Rice,2026-01-09,23:16:35,Completed,655.51
35605,2884,157,Pasta,2024-08-16,16:26:19,Completed,241.96
35606,2488,53,Dosa,2024-01-05,04:51:43,Cancelled,1066.41
35607,2880,192,Veg Biryani,2024-01-08,19:56:13,Pending,1518.33
35608,2453,249,Pasta,2026-01-18,06:29:26,Completed,1558.28
35609,2507,258,Paneer Curry,2025-10-27,14:38:32,Completed,794.29
35610,2167,244,Fried Rice,2025-06-20,06:50:46,Pending,1844.63
35611,4924,296,Pasta,2025-06-07,14:09:49,Pending,1728.18
35612,83,103,Chicken Biryani,2025-03-13,22:56:24,Cancelled,1343.23
35613,4700,18,Pasta,2024-08-22,22:05:54,Cancelled,566.53
35614,4992,80,Pizza,2025-11-13,23:56:55,Cancelled,1486.15
35615,3055,106,Paneer Curry,2024-03-30,13:07:30,Cancelled,1946.6
35616,4938,287,Veg Biryani,2024-03-12,11:47:54,Cancelled,1183.34
35617,1578,198,Fried Rice,2024-10-31,00:28:58,Pending,655.93
35618,4731,253,Dosa,2024-07-24,17:29:34,Completed,1247.26
35619,3331,247,Paneer Curry,2024-04-20,06:59:03,Pending,1848.64
35620,1072,97,Pasta,2024-01-23,04:38:20,Cancelled,1092.89
35621,1282,96,Chicken Biryani,2024-05-12,22:31:49,Pending,1767.1
35622,2834,94,Veg Biryani,2026-02-25,15:05:55,Pending,1521.79
35623,2435,117,Pasta,2024-07-30,16:17:09,Pending,1182.01
35624,709,88,Chicken Biryani,2025-07-14,17:47:42,Completed,196.29
35625,3493,271,Paneer Curry,2025-07-15,18:34:09,Cancelled,1255.83
35626,4845,235,Chicken Biryani,2024-05-24,08:21:53,Pending,1804.77
35627,513,225,Pizza,2024-07-21,22:34:55,Completed,791
35628,3275,215,Pizza,2024-04-09,13:48:48,Completed,853.72
35629,966,296,Pizza,2024-08-23,15:49:13,Pending,588.34
35630,2768,69,Fried Rice,2024-02-11,17:27:37,Cancelled,1815.24
35631,449,34,Pasta,2025-08-16,00:35:47,Cancelled,622.36
35632,3639,222,Dosa,2024-01-17,16:21:03,Cancelled,1152.82
35633,552,172,Dosa,2024-12-29,23:57:27,Cancelled,1165.91
35634,4026,216,Dosa,2025-10-28,10:05:22,Pending,300.51
35635,922,210,Paneer Curry,2025-01-10,19:08:28,Cancelled,645.22
35636,3476,125,Veg Biryani,2024-07-11,12:04:14,Completed,1849.3
35637,1943,114,Paneer Curry,2026-02-26,00:58:07,Cancelled,1050.33
35638,4156,214,Dosa,2025-09-06,10:20:50,Completed,166.06
35639,2226,112,Pasta,2024-01-20,19:37:24,Completed,472.82
35640,2753,120,Fried Rice,2025-04-29,20:11:27,Pending,1584.79
35641,4149,23,Veg Biryani,2024-05-16,17:00:23,Cancelled,732.23
35642,2989,288,Fried Rice,2026-01-07,08:59:20,Completed,223.28
35643,2146,32,Pizza,2025-09-11,22:34:21,Completed,1869.5
35644,4453,118,Pasta,2024-04-25,07:19:27,Pending,1702.56
35645,743,258,Pasta,2025-09-14,12:06:41,Completed,1135.77
35646,2928,246,Pizza,2025-03-12,19:01:21,Cancelled,1241.26
35647,1845,151,Paneer Curry,2025-09-04,23:28:28,Cancelled,288.11
35648,4417,22,Burger,2025-07-17,19:42:28,Pending,546.63
35649,630,220,Veg Biryani,2025-06-28,13:52:26,Pending,937.66
35650,3250,126,Burger,2024-11-20,04:32:18,Pending,1875.81
35651,3372,219,Paneer Curry,2024-11-24,18:46:47,Completed,797.44
35652,296,244,Dosa,2024-09-14,11:27:22,Pending,268.33
35653,1876,126,Veg Biryani,2025-06-19,16:41:24,Pending,246.62
35654,4697,247,Pizza,2025-08-19,09:36:00,Pending,834.22
35655,4872,85,Chicken Biryani,2025-11-13,22:46:33,Cancelled,609.29
35656,3479,218,Veg Biryani,2024-07-23,14:24:38,Pending,984.61
35657,2451,140,Paneer Curry,2025-01-27,07:26:08,Pending,909.21
35658,4144,192,Chicken Biryani,2025-03-03,01:29:46,Cancelled,1850.24
35659,196,157,Pasta,2024-11-19,08:09:10,Completed,295.47
35660,142,71,Fried Rice,2025-11-27,19:15:49,Pending,1283.64
35661,375,296,Dosa,2026-02-25,08:14:42,Pending,1281.65
35662,4167,111,Chicken Biryani,2024-11-13,12:59:45,Pending,1744.27
35663,1569,26,Pizza,2024-09-01,23:10:26,Pending,767.29
35664,274,274,Dosa,2025-01-06,09:07:58,Pending,1274.76
35665,1640,46,Pizza,2024-09-23,12:47:06,Completed,1424.47
35666,1533,141,Dosa,2026-01-30,10:37:48,Completed,1596.62
35667,1270,196,Veg Biryani,2025-11-07,01:41:39,Cancelled,748.03
35668,2451,124,Fried Rice,2024-08-13,17:28:18,Pending,515.21
35669,4354,96,Pasta,2025-03-09,15:28:38,Cancelled,259.71
35670,4227,207,Chicken Biryani,2024-07-25,12:27:26,Cancelled,1699.36
35671,4999,181,Veg Biryani,2024-07-15,14:41:04,Pending,1779.06
35672,2332,146,Chicken Biryani,2026-02-12,01:35:37,Cancelled,1674.92
35673,4823,281,Pizza,2024-03-07,15:31:53,Completed,864.96
35674,2635,208,Paneer Curry,2024-10-09,22:11:24,Completed,297.01
35675,2258,140,Chicken Biryani,2025-01-30,22:11:27,Pending,1323.96
35676,2167,266,Dosa,2025-07-18,15:00:16,Pending,1355.47
35677,404,22,Burger,2025-08-07,02:19:13,Cancelled,1470.78
35678,3032,276,Pasta,2024-04-20,03:07:46,Cancelled,839.47
35679,4383,139,Pasta,2025-09-03,21:29:05,Cancelled,1580.42
35680,4242,154,Pizza,2025-02-05,20:18:13,Pending,1604.32
35681,1263,154,Pasta,2024-07-28,23:59:51,Completed,375.39
35682,27,176,Veg Biryani,2026-03-11,23:35:45,Completed,1351.96
35683,1602,63,Paneer Curry,2024-08-21,08:55:41,Completed,234.2
35684,709,199,Pizza,2025-10-19,00:33:24,Pending,892.83
35685,3998,155,Chicken Biryani,2024-10-28,12:59:32,Pending,943.14
35686,1375,172,Pasta,2025-12-26,05:55:08,Pending,1017.47
35687,3446,235,Veg Biryani,2025-04-08,03:13:27,Cancelled,1990.26
35688,239,159,Veg Biryani,2026-01-13,12:48:30,Pending,976.42
35689,343,70,Veg Biryani,2024-12-22,01:26:10,Pending,170.29
35690,1501,136,Fried Rice,2025-01-04,17:18:20,Pending,1471.45
35691,2073,222,Veg Biryani,2025-05-29,14:47:58,Completed,1939.34
35692,4017,80,Fried Rice,2025-07-31,10:30:06,Completed,174.96
35693,4253,300,Fried Rice,2024-02-15,06:05:55,Pending,1513.3
35694,1760,167,Veg Biryani,2025-01-20,23:04:36,Cancelled,907.59
35695,3334,169,Paneer Curry,2024-03-29,07:33:12,Completed,1667.18
35696,4073,22,Dosa,2025-12-23,14:39:44,Pending,656.52
35697,2136,32,Dosa,2024-05-03,03:27:46,Pending,369.65
35698,159,21,Pasta,2024-01-16,06:30:32,Pending,1977.04
35699,4316,234,Dosa,2026-01-11,22:07:15,Pending,244.25
35700,2282,159,Dosa,2025-03-26,00:58:13,Pending,622.51
35701,2111,70,Chicken Biryani,2025-01-01,11:50:30,Cancelled,585.06
35702,3078,91,Veg Biryani,2026-02-11,03:14:31,Cancelled,1761.1
35703,2648,96,Burger,2025-11-28,14:31:36,Cancelled,538.92
